ts,phase,level,online,restores,est_npkts
1786580461,disarmed,25.8,1,37,
1786580462,disarmed,28.8,1,37,
1786580463,disarmed,31.2,1,37,
1786580464,disarmed,33.2,1,37,
1786580465,disarmed,35.7,1,37,
1786580466,disarmed,37.7,1,37,
1786580467,disarmed,39.4,1,37,
1786580468,disarmed,41.2,1,37,
1786580469,disarmed,42.7,1,37,
1786580470,disarmed,44.9,1,37,
1786580471,disarmed,46.3,1,37,
1786580472,disarmed,47.8,1,37,
1786580473,disarmed,49.2,1,37,
1786580474,disarmed,50.6,1,37,3097971
1786580475,disarmed,52.5,1,37,
1786580476,disarmed,53.7,1,37,
1786580477,disarmed,55.0,1,37,
1786580478,disarmed,56.0,1,37,
1786580479,disarmed,57.6,1,37,
1786580480,disarmed,58.8,1,37,
1786580481,disarmed,59.8,1,37,
1786580482,disarmed,60.7,1,37,
1786580483,disarmed,61.8,1,37,
1786580484,disarmed,63.1,1,37,
1786580485,disarmed,64.0,1,37,
1786580486,disarmed,64.9,1,37,
1786580488,disarmed,65.9,1,37,
1786580489,disarmed,67.0,1,37,
1786580490,disarmed,67.8,1,37,3101359
1786580491,disarmed,68.7,1,37,
1786580492,armed,69.4,1,37,
1786580493,armed,70.4,1,37,
1786580494,armed,71.2,1,37,
1786580495,armed,66.6,1,37,
1786580496,armed,62.5,1,37,
1786580497,armed,59.0,1,37,
1786580498,armed,54.3,1,37,
1786580499,armed,51.1,1,37,
1786580500,armed,47.6,1,37,
1786580501,armed,44.5,1,37,
1786580502,armed,41.3,1,37,
1786580503,armed,37.3,1,37,
1786580504,armed,34.7,1,37,
1786580505,armed,32.1,1,37,3104610
1786580506,armed,29.3,1,37,
1786580507,armed,26.0,1,37,
1786580508,armed,29.6,1,37,
1786580509,armed,31.5,1,37,
1786580510,armed,32.7,1,37,
1786580511,armed,34.8,1,37,
1786580512,armed,37.2,1,37,
1786580513,armed,39.1,1,37,
1786580514,armed,40.8,1,37,
1786580515,armed,42.5,1,37,
1786580516,armed,44.6,1,37,
1786580517,armed,46.0,1,37,
1786580518,armed,47.7,1,37,
1786580519,armed,49.0,1,37,
1786580520,armed,50.4,1,37,3107957
1786580521,armed,52.3,1,37,
1786580522,armed,53.4,1,37,
1786580523,armed,54.6,1,37,
1786580524,armed,55.9,1,37,
1786580525,armed,57.3,1,37,
1786580526,armed,58.5,1,37,
1786580527,armed,59.6,1,37,
1786580528,armed,60.6,1,37,
1786580529,armed,61.7,1,37,
1786580530,armed,62.7,1,37,
1786580531,armed,63.9,1,37,
1786580532,armed,64.9,1,37,
1786580533,armed,65.7,1,37,
1786580535,armed,66.6,1,37,
1786580536,armed,67.7,1,37,3111313
1786580537,armed,68.6,1,37,
1786580538,armed,69.3,1,37,
1786580539,armed,70.1,1,37,
1786580540,armed,70.8,1,37,
1786580541,armed,65.4,1,37,
1786580542,armed,62.4,1,37,
1786580543,armed,60.0,1,37,
1786580544,armed,55.7,1,37,
1786580545,armed,51.6,1,37,
1786580546,armed,48.0,1,37,
1786580547,armed,45.0,1,37,
1786580548,armed,41.9,1,37,
1786580549,armed,38.7,1,37,
1786580550,armed,35.0,1,37,
1786580551,armed,32.2,1,37,3114539
1786580552,armed,29.7,1,37,
1786580553,armed,27.1,1,37,
1786580554,armed,28.8,1,37,
1786580555,armed,30.4,1,37,
1786580556,armed,32.2,1,37,
1786580557,armed,34.4,1,37,
1786580558,armed,36.4,1,37,
1786580559,armed,38.3,1,37,
1786580560,armed,40.6,1,37,
1786580561,armed,42.1,1,37,
1786580562,armed,43.8,1,37,
1786580563,armed,45.4,1,37,
1786580564,armed,47.3,1,37,
1786580565,armed,48.7,1,37,
1786580566,armed,50.1,1,37,3117880
1786580567,armed,51.4,1,37,
1786580568,armed,52.8,1,37,
1786580569,armed,54.5,1,37,
1786580570,armed,55.6,1,37,
1786580571,armed,56.8,1,37,
1786580572,armed,57.9,1,37,
1786580573,armed,59.4,1,37,
1786580574,armed,60.4,1,37,
1786580575,armed,61.5,1,37,
1786580576,armed,62.4,1,37,
1786580577,armed,63.4,1,37,
1786580578,armed,64.6,1,37,
1786580579,armed,65.6,1,37,
1786580580,armed,66.4,1,37,
1786580581,armed,67.3,1,37,3121126
1786580582,armed,68.1,1,37,
1786580583,armed,69.1,1,37,
1786580584,armed,69.9,1,37,
1786580585,armed,70.6,1,37,
1786580587,armed,70.8,1,37,
1786580588,armed,64.7,1,37,
1786580589,armed,61.2,1,37,
1786580590,armed,57.1,1,37,
1786580591,armed,53.6,1,37,
1786580592,armed,50.2,1,37,
1786580593,armed,46.0,1,37,
1786580594,armed,42.7,1,37,
1786580595,armed,39.6,1,37,
1786580596,armed,36.9,1,37,
1786580597,armed,33.9,1,37,3124480
1786580598,armed,30.3,1,37,
1786580599,armed,28.0,1,37,
1786580600,armed,26.3,1,37,
1786580601,armed,29.2,1,37,
1786580602,armed,32.5,1,37,
1786580603,armed,34.1,1,37,
1786580604,armed,36.4,1,37,
1786580605,armed,38.1,1,37,
1786580606,armed,39.9,1,37,
1786580607,armed,41.6,1,37,
1786580608,armed,43.3,1,37,
1786580609,armed,45.3,1,37,
1786580610,armed,46.9,1,37,
1786580611,armed,48.3,1,37,
1786580612,armed,49.7,1,37,3127707
1786580613,armed,51.6,1,37,
1786580614,armed,52.8,1,37,
1786580615,armed,54.0,1,37,
1786580616,armed,55.2,1,37,
1786580617,armed,56.5,1,37,
1786580618,armed,58.0,1,37,
1786580619,armed,59.1,1,37,
1786580620,armed,60.2,1,37,
1786580621,armed,61.1,1,37,
1786580622,armed,62.2,1,37,
1786580623,armed,63.4,1,37,
1786580624,armed,64.4,1,37,
1786580625,armed,65.3,1,37,
1786580626,armed,66.1,1,37,
1786580627,armed,67.0,1,37,3131053
1786580628,armed,68.1,1,37,
1786580629,armed,69.0,1,37,
1786580630,armed,69.7,1,37,
1786580631,armed,70.5,1,37,
1786580632,armed,70.9,1,37,
1786580633,armed,65.8,1,37,
1786580634,armed,61.9,1,37,
1786580635,armed,57.9,1,37,
1786580636,armed,54.6,1,37,
1786580638,armed,50.2,1,37,
1786580639,armed,46.7,1,37,
1786580640,armed,43.6,1,37,
1786580641,armed,40.5,1,37,
1786580642,armed,37.7,1,37,
1786580643,armed,33.8,1,37,3134285
1786580644,armed,31.3,1,37,
1786580645,armed,28.5,1,37,
1786580646,armed,26.2,1,37,
1786580647,armed,29.2,1,37,
1786580648,armed,32.6,1,37,
1786580649,armed,33.7,1,37,
1786580650,armed,35.7,1,37,
1786580651,armed,37.2,1,37,
1786580652,armed,39.8,1,37,
1786580653,armed,41.6,1,37,
1786580654,armed,43.1,1,37,
1786580655,armed,44.8,1,37,
1786580656,armed,46.2,1,37,
1786580657,armed,48.2,1,37,
1786580658,armed,49.5,1,37,3137658
1786580659,armed,51.0,1,37,
1786580660,armed,52.3,1,37,
1786580661,armed,53.6,1,37,
1786580662,armed,55.2,1,37,
1786580663,armed,56.3,1,37,
1786580664,armed,57.5,1,37,
1786580665,armed,58.7,1,37,
1786580666,armed,59.7,1,37,
1786580667,armed,61.1,1,37,
1786580668,armed,62.1,1,37,
1786580669,armed,63.1,1,37,
1786580670,armed,64.0,1,37,
1786580671,armed,64.9,1,37,
1786580672,armed,66.2,1,37,
1786580673,armed,67.0,1,37,3140906
1786580674,armed,67.8,1,37,
1786580675,armed,68.6,1,37,
1786580676,armed,69.4,1,37,
1786580677,armed,70.4,1,37,
1786580678,armed,71.1,1,37,
1786580679,armed,65.5,1,37,
1786580680,armed,62.4,1,37,
1786580681,armed,59.6,1,37,
1786580682,armed,54.7,1,37,
1786580683,armed,51.2,1,37,
1786580684,armed,47.7,1,37,
1786580685,armed,44.7,1,37,
1786580686,armed,41.5,1,37,
1786580687,armed,37.8,1,37,
1786580688,armed,34.9,1,37,3144256
1786580690,armed,32.2,1,37,
1786580691,armed,29.5,1,37,
1786580692,armed,26.4,1,37,
1786580693,armed,30.0,1,37,
1786580694,armed,30.7,1,37,
1786580695,armed,32.4,1,37,
1786580696,armed,35.3,1,37,
1786580697,armed,37.2,1,37,
1786580698,armed,39.1,1,37,
1786580699,armed,40.8,1,37,
1786580700,armed,42.5,1,37,
1786580701,armed,44.5,1,37,
1786580702,armed,46.1,1,37,
1786580703,armed,47.5,1,37,
1786580704,armed,49.0,1,37,3147507
1786580705,armed,50.4,1,37,
1786580706,armed,52.1,1,37,
1786580707,armed,53.5,1,37,
1786580708,armed,54.6,1,37,
1786580709,armed,55.9,1,37,
1786580710,armed,57.0,1,37,
1786580711,armed,58.5,1,37,
1786580712,armed,59.5,1,37,
1786580713,armed,60.6,1,37,
1786580714,armed,61.6,1,37,
1786580715,armed,62.9,1,37,
1786580716,armed,63.9,1,37,
1786580717,armed,64.8,1,37,
1786580718,armed,65.7,1,37,
1786580719,armed,66.5,1,37,3150860
1786580720,armed,67.7,1,37,
1786580721,armed,68.4,1,37,
1786580722,armed,69.3,1,37,
1786580723,armed,70.1,1,37,
1786580724,armed,70.8,1,37,
1786580725,armed,65.9,1,37,
1786580726,armed,63.6,1,37,
1786580727,armed,59.8,1,37,
1786580728,armed,56.1,1,37,
1786580729,armed,52.4,1,37,
1786580730,armed,48.0,1,37,
1786580731,armed,44.6,1,37,
1786580732,armed,41.6,1,37,
1786580733,armed,38.6,1,37,
1786580734,armed,36.0,1,37,3154084
1786580735,armed,32.1,1,37,
1786580736,armed,29.6,1,37,
1786580737,armed,27.0,1,37,
1786580738,armed,28.2,1,37,
1786580739,armed,29.8,1,37,
1786580740,armed,33.0,1,37,
1786580741,armed,35.1,1,37,
1786580743,armed,36.9,1,37,
1786580744,armed,38.6,1,37,
1786580745,armed,40.4,1,37,
1786580746,armed,42.5,1,37,
1786580747,armed,44.2,1,37,
1786580748,armed,45.6,1,37,
1786580749,armed,47.2,1,37,
1786580750,armed,49.2,1,37,3157459
1786580751,armed,50.5,1,37,
1786580752,armed,51.8,1,37,
1786580753,armed,53.0,1,37,
1786580754,armed,54.4,1,37,
1786580755,armed,56.0,1,37,
1786580756,armed,57.1,1,37,
1786580757,armed,58.2,1,37,
1786580758,armed,59.3,1,37,
1786580759,armed,60.7,1,37,
1786580760,armed,61.7,1,37,
1786580761,armed,62.7,1,37,
1786580762,armed,63.6,1,37,
1786580763,armed,64.5,1,37,
1786580764,armed,65.7,1,37,
1786580765,armed,66.7,1,37,3160808
1786580766,armed,67.4,1,37,
1786580767,armed,68.2,1,37,
1786580768,armed,69.3,1,37,
1786580769,armed,70.1,1,37,
1786580770,armed,70.8,1,37,
1786580771,armed,68.9,1,37,
1786580772,armed,65.0,1,37,
1786580773,armed,59.7,1,37,
1786580774,armed,55.7,1,37,
1786580775,armed,52.5,1,37,
1786580776,armed,49.0,1,37,
1786580777,armed,45.9,1,37,
1786580778,armed,41.7,1,37,
1786580779,armed,38.6,1,37,
1786580780,armed,35.9,1,37,3164035
1786580781,armed,33.1,1,37,
1786580782,armed,29.5,1,37,
1786580783,armed,26.9,1,37,
1786580784,armed,27.9,1,37,
1786580785,armed,29.6,1,37,
1786580786,armed,32.0,1,37,
1786580787,armed,34.1,1,37,
1786580788,armed,36.8,1,37,
1786580789,armed,38.5,1,37,
1786580790,armed,40.3,1,37,
1786580791,armed,42.0,1,37,
1786580792,disarmed,44.0,1,37,
1786580794,disarmed,45.7,1,37,
1786580795,disarmed,47.1,1,37,
1786580796,disarmed,48.5,1,37,3167376
1786580797,disarmed,49.9,1,37,
1786580798,disarmed,51.8,1,37,
1786580799,disarmed,53.1,1,37,
1786580800,disarmed,54.3,1,37,
1786580801,disarmed,55.5,1,37,
1786580802,disarmed,56.7,1,37,
1786580803,disarmed,58.2,1,37,
1786580804,disarmed,59.2,1,37,
1786580805,disarmed,60.4,1,37,
1786580806,disarmed,61.4,1,37,
1786580807,disarmed,62.3,1,37,
1786580808,disarmed,63.6,1,37,
1786580809,disarmed,64.5,1,37,
1786580810,disarmed,65.4,1,37,
1786580811,disarmed,66.3,1,37,3170613
1786580812,disarmed,67.2,1,37,
1786580813,disarmed,68.3,1,37,
1786580814,disarmed,69.1,1,37,
1786580815,disarmed,69.8,1,37,
1786580816,disarmed,70.6,1,37,
1786580817,disarmed,68.1,1,37,
1786580818,disarmed,64.9,1,37,
1786580819,disarmed,61.2,1,37,
1786580820,disarmed,57.0,1,37,
1786580821,disarmed,53.8,1,37,
1786580822,disarmed,50.3,1,37,
1786580823,disarmed,45.7,1,37,
1786580824,disarmed,42.9,1,37,
1786580825,disarmed,39.7,1,37,
1786580826,disarmed,36.6,1,37,3173946
1786580827,disarmed,34.0,1,37,
1786580828,disarmed,30.4,1,37,
1786580829,disarmed,27.9,1,37,
1786580830,disarmed,26.1,1,37,
1786580831,disarmed,29.2,1,37,
1786580832,disarmed,32.0,1,37,
1786580833,disarmed,34.3,1,37,
1786580834,disarmed,36.3,1,37,
1786580835,disarmed,38.0,1,37,
1786580836,disarmed,39.8,1,37,
1786580837,disarmed,41.6,1,37,
1786580838,disarmed,43.7,1,37,
1786580839,disarmed,45.2,1,37,
1786580840,disarmed,46.6,1,37,
1786580841,disarmed,48.1,1,37,3177187
1786580842,disarmed,50.0,1,37,
1786580843,disarmed,51.4,1,37,
1786580844,disarmed,52.7,1,37,
1786580846,disarmed,53.9,1,37,
1786580847,disarmed,55.2,1,37,
1786580848,disarmed,56.8,1,37,
1786580849,disarmed,57.8,1,37,
1786580850,disarmed,58.9,1,37,
1786580851,disarmed,60.0,1,37,
1786580852,disarmed,61.3,1,37,
1786580853,disarmed,62.4,1,37,
1786580854,disarmed,63.4,1,37,
1786580855,disarmed,64.2,1,37,
1786580856,disarmed,65.2,1,37,
1786580857,disarmed,66.3,1,37,3180534
1786580858,disarmed,67.2,1,37,
1786580859,disarmed,68.1,1,37,
1786580860,disarmed,68.8,1,37,
1786580861,disarmed,69.7,1,37,
1786580862,disarmed,70.6,1,37,
1786580863,disarmed,70.9,1,37,
1786580864,disarmed,65.8,1,37,
1786580865,disarmed,62.2,1,37,
1786580866,disarmed,58.4,1,37,
1786580867,disarmed,53.6,1,37,
1786580868,disarmed,50.2,1,37,
1786580869,disarmed,47.1,1,37,
1786580870,disarmed,43.8,1,37,
1786580871,disarmed,40.8,1,37,
1786580872,disarmed,36.8,1,37,3183782
1786580873,disarmed,33.9,1,37,
1786580874,disarmed,31.3,1,37,
1786580875,disarmed,28.6,1,37,
1786580876,disarmed,26.1,1,37,
1786580877,disarmed,29.4,1,37,
1786580878,disarmed,32.5,1,37,
1786580879,disarmed,34.0,1,37,
1786580880,disarmed,35.8,1,37,
1786580881,disarmed,37.6,1,37,
1786580882,disarmed,39.9,1,37,
1786580883,disarmed,41.6,1,37,
1786580884,disarmed,43.3,1,37,
1786580885,disarmed,44.8,1,37,
1786580886,disarmed,46.3,1,37,
1786580887,disarmed,48.4,1,37,3187135
1786580888,disarmed,49.7,1,37,
1786580889,disarmed,51.1,1,37,
1786580890,disarmed,52.3,1,37,
1786580891,disarmed,54.0,1,37,
1786580892,disarmed,55.2,1,37,
1786580893,disarmed,56.5,1,37,
1786580894,disarmed,57.5,1,37,
1786580895,disarmed,58.7,1,37,
1786580896,disarmed,60.2,1,37,
1786580897,disarmed,61.1,1,37,
1786580899,disarmed,62.2,1,37,
1786580900,disarmed,63.1,1,37,
1786580901,disarmed,64.1,1,37,
1786580902,disarmed,65.3,1,37,
1786580903,disarmed,66.1,1,37,3190372
1786580904,disarmed,66.9,1,37,
1786580905,disarmed,67.8,1,37,
1786580906,disarmed,68.9,1,37,
1786580907,disarmed,69.7,1,37,
1786580908,disarmed,70.5,1,37,
1786580909,disarmed,71.2,1,37,
1786580910,disarmed,66.7,1,37,
1786580911,disarmed,60.7,1,37,
1786580912,disarmed,57.9,1,37,
1786580913,disarmed,54.4,1,37,
1786580914,disarmed,51.2,1,37,
1786580915,disarmed,47.7,1,37,
1786580916,disarmed,43.6,1,37,
1786580917,disarmed,40.5,1,37,
1786580918,disarmed,37.6,1,37,3193727
1786580919,disarmed,34.8,1,37,
1786580920,disarmed,32.1,1,37,
1786580921,disarmed,28.6,1,37,
1786580922,disarmed,26.2,1,37,
1786580923,disarmed,29.1,1,37,
1786580924,disarmed,31.6,1,37,
1786580925,disarmed,33.5,1,37,
1786580926,disarmed,35.7,1,37,
1786580927,disarmed,37.4,1,37,
1786580928,disarmed,39.3,1,37,
1786580929,disarmed,41.0,1,37,
1786580930,disarmed,43.1,1,37,
1786580931,disarmed,44.7,1,37,
1786580932,disarmed,46.2,1,37,
1786580933,disarmed,47.7,1,37,3196982
1786580934,disarmed,49.5,1,37,
1786580935,disarmed,51.0,1,37,
1786580936,disarmed,52.2,1,37,
1786580937,disarmed,53.5,1,37,
1786580938,disarmed,54.7,1,37,
1786580939,disarmed,55.9,1,37,
1786580940,disarmed,57.6,1,37,
1786580941,disarmed,58.7,1,37,
1786580942,disarmed,59.7,1,37,
1786580943,disarmed,60.7,1,37,
1786580944,disarmed,62.1,1,37,
1786580945,disarmed,63.0,1,37,
1786580946,disarmed,64.0,1,37,
1786580947,disarmed,65.0,1,37,
1786580948,disarmed,66.1,1,37,3200359
1786580950,disarmed,67.0,1,37,
1786580951,disarmed,67.8,1,37,
1786580952,disarmed,68.6,1,37,
1786580953,disarmed,69.4,1,37,
1786580954,disarmed,70.4,1,37,
1786580955,disarmed,71.1,1,37,
1786580956,disarmed,65.7,1,37,
1786580957,disarmed,63.4,1,37,
1786580958,disarmed,59.9,1,37,
1786580959,disarmed,55.3,1,37,
1786580960,disarmed,51.5,1,37,
1786580961,disarmed,48.3,1,37,
1786580962,disarmed,44.9,1,37,
1786580963,disarmed,42.1,1,37,
1786580964,disarmed,38.1,1,37,3203704
1786580965,disarmed,35.0,1,37,
1786580966,disarmed,32.5,1,37,
1786580967,disarmed,29.6,1,37,
1786580968,disarmed,26.5,1,37,
1786580969,disarmed,30.4,1,37,
1786580970,disarmed,30.7,1,37,
1786580971,disarmed,32.6,1,37,
1786580972,disarmed,34.8,1,37,
1786580973,disarmed,37.2,1,37,
1786580974,disarmed,39.2,1,37,
1786580975,disarmed,40.7,1,37,
1786580976,disarmed,42.5,1,37,
1786580977,disarmed,44.5,1,37,
1786580978,disarmed,46.1,1,37,
1786580979,disarmed,47.6,1,37,3206951
1786580980,disarmed,49.1,1,37,
1786580981,disarmed,50.5,1,37,
1786580982,disarmed,51.7,1,37,
1786580983,disarmed,53.5,1,37,
1786580984,disarmed,54.7,1,37,
1786580985,disarmed,55.9,1,37,
1786580986,disarmed,57.1,1,37,
1786580987,disarmed,58.2,1,37,
1786580988,disarmed,59.7,1,37,
1786580989,disarmed,60.8,1,37,
1786580990,disarmed,61.7,1,37,
1786580991,disarmed,62.7,1,37,
1786580992,disarmed,63.9,1,37,
1786580993,disarmed,64.9,1,37,
1786580994,disarmed,65.7,1,37,3210301
1786580995,disarmed,66.6,1,37,
1786580996,disarmed,67.5,1,37,
1786580997,disarmed,68.6,1,37,
1786580998,disarmed,69.4,1,37,
1786580999,disarmed,70.2,1,37,
1786581000,disarmed,70.9,1,37,
1786581002,disarmed,68.1,1,37,
1786581003,disarmed,62.6,1,37,
1786581004,disarmed,59.3,1,37,
1786581005,disarmed,55.7,1,37,
1786581006,disarmed,52.3,1,37,
1786581007,disarmed,48.8,1,37,
1786581008,disarmed,44.7,1,37,
1786581009,disarmed,41.4,1,37,
1786581010,disarmed,38.7,1,37,3213564
1786581011,disarmed,35.8,1,37,
1786581012,disarmed,32.8,1,37,
1786581013,disarmed,29.5,1,37,
1786581014,disarmed,26.9,1,37,
1786581015,disarmed,28.5,1,37,
1786581016,disarmed,30.4,1,37,
1786581017,disarmed,32.5,1,37,
1786581018,disarmed,35.0,1,37,
1786581019,disarmed,37.1,1,37,
1786581020,disarmed,38.9,1,37,
1786581021,disarmed,40.6,1,37,
1786581022,disarmed,42.3,1,37,
1786581023,disarmed,44.3,1,37,
1786581024,disarmed,45.9,1,37,
1786581025,disarmed,47.4,1,37,3216897
1786581026,disarmed,48.8,1,37,
1786581027,disarmed,50.1,1,37,
1786581028,disarmed,52.0,1,37,
1786581029,disarmed,53.3,1,37,
1786581030,disarmed,54.5,1,37,
1786581031,disarmed,55.7,1,37,
1786581032,disarmed,56.8,1,37,
1786581033,disarmed,58.4,1,37,
1786581034,disarmed,59.4,1,37,
1786581035,disarmed,60.5,1,37,
1786581036,disarmed,61.5,1,37,
1786581037,disarmed,62.8,1,37,
1786581038,disarmed,63.7,1,37,
1786581039,disarmed,64.7,1,37,
1786581040,disarmed,65.5,1,37,3220146
1786581041,disarmed,66.4,1,37,
1786581042,disarmed,67.6,1,37,
1786581043,disarmed,68.3,1,37,
1786581044,disarmed,69.2,1,37,
1786581045,disarmed,69.9,1,37,
1786581046,disarmed,70.7,1,37,
1786581047,disarmed,68.9,1,37,
1786581048,disarmed,64.9,1,37,
1786581049,disarmed,60.8,1,37,
1786581050,disarmed,57.1,1,37,
1786581051,disarmed,53.3,1,37,
1786581052,disarmed,48.8,1,37,
1786581054,disarmed,45.6,1,37,
1786581055,disarmed,42.6,1,37,
1786581056,disarmed,39.6,1,37,3223495
1786581057,disarmed,36.6,1,37,
1786581058,disarmed,32.8,1,37,
1786581059,disarmed,30.3,1,37,
1786581060,disarmed,27.9,1,37,
1786581061,disarmed,28.7,1,37,
1786581062,disarmed,30.7,1,37,
1786581063,disarmed,32.3,1,37,
1786581064,disarmed,34.6,1,37,
1786581065,disarmed,36.5,1,37,
1786581066,disarmed,38.4,1,37,
1786581067,disarmed,40.8,1,37,
1786581068,disarmed,42.3,1,37,
1786581069,disarmed,44.0,1,37,
1786581070,disarmed,45.4,1,37,
1786581071,disarmed,47.0,1,37,3226754
1786581072,disarmed,49.0,1,37,
1786581073,disarmed,50.3,1,37,
1786581074,disarmed,51.7,1,37,
1786581075,disarmed,52.9,1,37,
1786581076,disarmed,54.6,1,37,
1786581077,disarmed,55.8,1,37,
1786581078,disarmed,57.0,1,37,
1786581079,disarmed,58.0,1,37,
1786581080,disarmed,59.2,1,37,
1786581081,disarmed,60.6,1,37,
1786581082,disarmed,61.6,1,37,
1786581083,disarmed,62.6,1,37,
1786581084,disarmed,63.5,1,37,
1786581085,disarmed,64.5,1,37,
1786581086,disarmed,65.6,1,37,3230107
1786581087,disarmed,66.6,1,37,
1786581088,disarmed,67.4,1,37,
1786581089,disarmed,68.2,1,37,
1786581090,disarmed,69.0,1,37,
1786581091,disarmed,70.0,1,37,
1786581092,armed,70.8,1,37,
1786581093,armed,69.8,1,37,
1786581094,armed,65.6,1,37,
1786581095,armed,60.7,1,37,
1786581096,armed,56.8,1,37,
1786581097,armed,53.0,1,37,
1786581098,armed,50.0,1,37,
1786581099,armed,46.6,1,37,
1786581100,armed,42.3,1,37,
1786581101,armed,39.5,1,37,3233356
1786581102,armed,36.3,1,37,
1786581104,armed,33.7,1,37,
1786581105,armed,30.9,1,37,
1786581106,armed,27.7,1,37,
1786581107,armed,27.6,1,37,
1786581108,armed,29.1,1,37,
1786581109,armed,32.5,1,37,
1786581110,armed,34.0,1,37,
1786581111,armed,36.2,1,37,
1786581112,armed,38.1,1,37,
1786581113,armed,39.7,1,37,
1786581114,armed,41.5,1,37,
1786581115,armed,43.2,1,37,
1786581116,armed,45.3,1,37,
1786581117,armed,46.7,1,37,3236695
1786581118,armed,48.2,1,37,
1786581119,armed,49.6,1,37,
1786581120,armed,50.9,1,37,
1786581121,armed,52.7,1,37,
1786581122,armed,54.0,1,37,
1786581123,armed,55.2,1,37,
1786581124,armed,56.4,1,37,
1786581125,armed,57.5,1,37,
1786581126,armed,59.0,1,37,
1786581127,armed,60.1,1,37,
1786581128,armed,61.1,1,37,
1786581129,armed,62.1,1,37,
1786581130,armed,63.3,1,37,
1786581131,armed,64.4,1,37,
1786581132,armed,65.3,1,37,3240040
1786581133,armed,66.1,1,37,
1786581134,armed,67.0,1,37,
1786581135,armed,68.1,1,37,
1786581136,armed,68.9,1,37,
1786581137,armed,69.6,1,37,
1786581138,armed,70.4,1,37,
1786581139,armed,71.2,1,37,
1786581140,armed,65.9,1,37,
1786581141,armed,60.9,1,37,
1786581142,armed,57.9,1,37,
1786581143,armed,54.4,1,37,
1786581144,armed,51.2,1,37,
1786581145,armed,46.7,1,37,
1786581146,armed,43.8,1,37,
1786581147,armed,40.6,1,37,3243294
1786581148,armed,37.7,1,37,
1786581149,armed,34.0,1,37,
1786581150,armed,31.1,1,37,
1786581151,armed,28.7,1,37,
1786581152,armed,26.0,1,37,
1786581153,armed,30.1,1,37,
1786581155,armed,31.1,1,37,
1786581156,armed,33.3,1,37,
1786581157,armed,35.4,1,37,
1786581158,armed,37.0,1,37,
1786581159,armed,39.0,1,37,
1786581160,armed,41.3,1,37,
1786581161,armed,42.8,1,37,
1786581162,armed,44.5,1,37,
1786581163,armed,46.0,1,37,3246642
1786581164,armed,47.5,1,37,
1786581165,armed,49.4,1,37,
1786581166,armed,50.8,1,37,
1786581167,armed,52.2,1,37,
1786581168,armed,53.3,1,37,
1786581169,armed,55.0,1,37,
1786581170,armed,56.3,1,37,
1786581171,armed,57.3,1,37,
1786581172,armed,58.5,1,37,
1786581173,armed,59.5,1,37,
1786581174,armed,NA,NA,NA,
1786581175,armed,61.9,1,37,
1786581176,armed,62.9,1,37,
1786581177,armed,63.8,1,37,
1786581178,armed,64.8,1,37,3249876
1786581179,armed,66.0,1,37,
1786581180,armed,66.8,1,37,
1786581181,armed,67.7,1,37,
1786581182,armed,68.5,1,37,
1786581183,armed,69.5,1,37,
1786581184,armed,70.3,1,37,
1786581185,armed,71.1,1,37,
1786581186,armed,67.4,1,37,
1786581187,armed,63.6,1,37,
1786581188,armed,59.8,1,37,
1786581189,armed,55.5,1,37,
1786581190,armed,51.6,1,37,
1786581191,armed,48.6,1,37,
1786581192,armed,45.2,1,37,
1786581193,armed,41.9,1,37,3253217
1786581194,armed,38.1,1,37,
1786581195,armed,35.2,1,37,
1786581196,armed,32.3,1,37,
1786581197,armed,29.8,1,37,
1786581198,armed,27.5,1,37,
1786581199,armed,28.7,1,37,
1786581200,armed,30.4,1,37,
1786581201,armed,32.5,1,37,
1786581202,armed,34.4,1,37,
1786581203,armed,36.5,1,37,
1786581204,armed,38.8,1,37,
1786581205,armed,40.6,1,37,
1786581206,armed,42.2,1,37,
1786581208,armed,43.9,1,37,
1786581209,armed,45.3,1,37,3256463
1786581210,armed,47.4,1,37,
1786581211,armed,48.9,1,37,
1786581212,armed,50.2,1,37,
1786581213,armed,51.6,1,37,
1786581214,armed,53.2,1,37,
1786581215,armed,54.5,1,37,
